symbol,search_date,prediction_date,days_diff,model_type,decision,confidence,predicted_sign,actual_sign,correct,weighted_score,crowd_count
ISRG,2025-04-08,2025-05-20,30,crowd_aggregate,up,94.14447731755425,1,1.0,1,94.14447731755425,26
JPM,2024-11-05,2024-11-06,1,crowd_aggregate,up,55.96022213612295,1,1.0,1,55.96022213612295,26
JPM,2024-11-05,2024-11-08,3,crowd_aggregate,up,88.17525516554643,1,1.0,1,88.17525516554643,26
JPM,2024-11-05,2024-11-15,7,crowd_aggregate,up,92.60355029585799,1,1.0,1,92.60355029585799,26
JPM,2024-11-05,2024-11-27,15,crowd_aggregate,up,90.00125770343354,1,1.0,1,90.00125770343354,26
JPM,2024-11-05,2024-12-19,30,crowd_aggregate,up,83.35798816568047,1,1.0,1,83.35798816568047,26
LLY,2025-04-16,2025-04-17,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
LLY,2025-04-16,2025-04-21,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
LLY,2025-04-16,2025-04-25,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
LLY,2025-04-16,2025-05-07,15,crowd_aggregate,up,97.12767485279333,1,1.0,1,97.12767485279333,26
LLY,2025-04-16,2025-05-29,30,crowd_aggregate,up,97.33536353254662,1,-1.0,0,-97.33536353254662,26
LLY,2025-04-30,2025-05-01,1,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
LLY,2025-04-30,2025-05-05,3,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
LLY,2025-04-30,2025-05-09,7,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
LLY,2025-04-30,2025-05-21,15,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
LLY,2025-04-30,2025-06-12,30,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
META,2024-02-01,2024-02-02,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2024-02-01,2024-02-06,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2024-02-01,2024-02-12,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2024-02-01,2024-02-23,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2024-02-01,2024-03-15,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2024-04-24,2024-04-25,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
META,2024-04-24,2024-04-29,3,crowd_aggregate,down,88.8261585509292,-1,-1.0,1,88.8261585509292,26
META,2024-04-24,2024-05-03,7,crowd_aggregate,up,64.92621269274039,1,-1.0,0,-64.92621269274039,26
META,2024-04-24,2024-05-15,15,crowd_aggregate,up,96.3088280529068,1,-1.0,0,-96.3088280529068,26
META,2024-04-24,2024-06-06,30,crowd_aggregate,up,96.93422519509475,1,1.0,1,96.93422519509475,26
META,2025-04-08,2025-04-09,1,crowd_aggregate,up,68.83085624887177,1,1.0,1,68.83085624887177,26
META,2025-04-08,2025-04-11,3,crowd_aggregate,up,54.500798231609984,1,1.0,1,54.500798231609984,26
META,2025-04-08,2025-04-17,7,crowd_aggregate,up,59.01088563365139,1,-1.0,0,-59.01088563365139,26
META,2025-04-08,2025-04-29,15,crowd_aggregate,up,71.73826306689719,1,1.0,1,71.73826306689719,26
META,2025-04-08,2025-05-20,30,crowd_aggregate,up,82.59010384850336,1,1.0,1,82.59010384850336,26
META,2025-07-30,2025-07-31,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2025-07-30,2025-08-04,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2025-07-30,2025-08-08,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2025-07-30,2025-08-20,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
META,2025-07-30,2025-09-11,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
MMM,2024-01-22,2024-01-23,1,crowd_aggregate,up,98.30570010891928,1,-1.0,0,-98.30570010891928,26
MMM,2024-01-22,2024-01-25,3,crowd_aggregate,up,97.97967043373951,1,-1.0,0,-97.97967043373951,26
MMM,2024-01-22,2024-01-31,7,crowd_aggregate,up,84.42942020077852,1,-1.0,0,-84.42942020077852,26
MMM,2024-01-22,2024-02-12,15,crowd_aggregate,up,76.5030583320901,1,-1.0,0,-76.5030583320901,26
MMM,2024-01-22,2024-03-05,30,crowd_aggregate,up,64.71774193548387,1,-1.0,0,-64.71774193548387,26
MMM,2024-07-25,2024-07-26,1,crowd_aggregate,down,80.06673691605198,-1,1.0,0,-80.06673691605198,26
MMM,2024-07-25,2024-07-30,3,crowd_aggregate,down,81.30341880341881,-1,1.0,0,-81.30341880341881,26
MMM,2024-07-25,2024-08-05,7,crowd_aggregate,down,57.22675081076343,-1,1.0,0,-57.22675081076343,26
MMM,2024-07-25,2024-08-15,15,crowd_aggregate,down,52.64270613107822,-1,1.0,0,-52.64270613107822,26
MMM,2024-07-25,2024-09-06,30,crowd_aggregate,up,54.20030373271521,1,1.0,1,54.20030373271521,26
MS,2024-11-05,2024-11-06,1,crowd_aggregate,up,64.81568522124488,1,1.0,1,64.81568522124488,26
MS,2024-11-05,2024-11-08,3,crowd_aggregate,up,77.0197252783022,1,1.0,1,77.0197252783022,26
MS,2024-11-05,2024-11-15,7,crowd_aggregate,up,70.27444138764008,1,1.0,1,70.27444138764008,26
MS,2024-11-05,2024-11-27,15,crowd_aggregate,up,65.403397757755,1,1.0,1,65.403397757755,26
MS,2024-11-05,2024-12-19,30,crowd_aggregate,up,67.21761196077087,1,1.0,1,67.21761196077087,26
MS,2025-04-08,2025-04-09,1,crowd_aggregate,up,81.71109733415996,1,1.0,1,81.71109733415996,26
MS,2025-04-08,2025-04-11,3,crowd_aggregate,up,85.6885147324113,1,1.0,1,85.6885147324113,26
MS,2025-04-08,2025-04-17,7,crowd_aggregate,up,86.92128208277047,1,1.0,1,86.92128208277047,26
MS,2025-04-08,2025-04-29,15,crowd_aggregate,up,80.0,1,1.0,1,80.0,26
MS,2025-04-08,2025-05-20,30,crowd_aggregate,up,73.469651870066,1,1.0,1,73.469651870066,26
MSFT,2025-04-08,2025-04-09,1,crowd_aggregate,up,81.31179165661925,1,1.0,1,81.31179165661925,26
MSFT,2025-04-08,2025-04-11,3,crowd_aggregate,up,70.18901433464417,1,1.0,1,70.18901433464417,26
MSFT,2025-04-08,2025-04-17,7,crowd_aggregate,up,54.941362046498874,1,1.0,1,54.941362046498874,26
MSFT,2025-04-08,2025-04-29,15,crowd_aggregate,up,72.42967388598457,1,1.0,1,72.42967388598457,26
MSFT,2025-04-08,2025-05-20,30,crowd_aggregate,up,79.03187155523604,1,1.0,1,79.03187155523604,26
NFLX,2024-01-23,2024-01-24,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-01-23,2024-01-26,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-01-23,2024-02-01,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-01-23,2024-02-13,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-01-23,2024-03-06,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-10-17,2024-10-18,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-10-17,2024-10-22,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-10-17,2024-10-28,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-10-17,2024-11-07,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NFLX,2024-10-17,2024-12-02,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NKE,2024-06-27,2024-06-28,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
NKE,2024-06-27,2024-07-02,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
NKE,2024-06-27,2024-07-09,7,crowd_aggregate,down,96.684350132626,-1,-1.0,1,96.684350132626,26
NKE,2024-06-27,2024-07-19,15,crowd_aggregate,down,90.11183851609384,-1,-1.0,1,90.11183851609384,26
NKE,2024-06-27,2024-08-09,30,crowd_aggregate,down,78.98860398860398,-1,-1.0,1,78.98860398860398,26
NKE,2025-04-02,2025-04-03,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
NKE,2025-04-02,2025-04-07,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
NKE,2025-04-02,2025-04-11,7,crowd_aggregate,down,96.59906010388325,-1,-1.0,1,96.59906010388325,26
NKE,2025-04-02,2025-04-23,15,crowd_aggregate,down,77.96161931240252,-1,-1.0,1,77.96161931240252,26
NKE,2025-04-02,2025-05-14,30,crowd_aggregate,down,66.4168552036199,-1,-1.0,1,66.4168552036199,26
NKE,2025-04-08,2025-04-09,1,crowd_aggregate,down,76.77775685683801,-1,1.0,0,-76.77775685683801,26
NKE,2025-04-08,2025-04-11,3,crowd_aggregate,down,76.13826905713917,-1,1.0,0,-76.13826905713917,26
NKE,2025-04-08,2025-04-17,7,crowd_aggregate,up,77.53788386750703,1,1.0,1,77.53788386750703,26
NKE,2025-04-08,2025-04-29,15,crowd_aggregate,up,79.08341658341658,1,1.0,1,79.08341658341658,26
NKE,2025-04-08,2025-05-20,30,crowd_aggregate,up,82.69070072818432,1,1.0,1,82.69070072818432,26
NOW,2024-05-29,2024-05-30,1,crowd_aggregate,up,58.41731989548339,1,-1.0,0,-58.41731989548339,26
NOW,2024-05-29,2024-06-03,3,crowd_aggregate,up,59.12689920821741,1,-1.0,0,-59.12689920821741,26
NOW,2024-05-29,2024-06-07,7,crowd_aggregate,up,72.46817930271168,1,-1.0,0,-72.46817930271168,26
NOW,2024-05-29,2024-06-20,15,crowd_aggregate,up,70.51153460381143,1,1.0,1,70.51153460381143,26
NOW,2024-05-29,2024-07-12,30,crowd_aggregate,up,78.06286080821039,1,1.0,1,78.06286080821039,26
NOW,2024-07-24,2024-07-25,1,crowd_aggregate,up,82.24481270018103,1,1.0,1,82.24481270018103,26
NOW,2024-07-24,2024-07-29,3,crowd_aggregate,up,85.14952193666508,1,1.0,1,85.14952193666508,26
NOW,2024-07-24,2024-08-02,7,crowd_aggregate,up,90.48007615939072,1,1.0,1,90.48007615939072,26
NOW,2024-07-24,2024-08-14,15,crowd_aggregate,up,78.60160828676571,1,1.0,1,78.60160828676571,26
NOW,2024-07-24,2024-09-05,30,crowd_aggregate,up,77.78981581798483,1,1.0,1,77.78981581798483,26
NOW,2025-01-29,2025-01-30,1,crowd_aggregate,up,94.85133221778864,1,-1.0,0,-94.85133221778864,26
NOW,2025-01-29,2025-02-03,3,crowd_aggregate,up,97.80330132429549,1,-1.0,0,-97.80330132429549,26
NOW,2025-01-29,2025-02-07,7,crowd_aggregate,up,97.55486276667278,1,-1.0,0,-97.55486276667278,26
NOW,2025-01-29,2025-02-20,15,crowd_aggregate,up,87.3233187551499,1,-1.0,0,-87.3233187551499,26
NOW,2025-01-29,2025-03-13,30,crowd_aggregate,up,87.00623700623701,1,-1.0,0,-87.00623700623701,26
NOW,2025-04-08,2025-04-09,1,crowd_aggregate,up,52.88305559651969,1,1.0,1,52.88305559651969,26
NOW,2025-04-08,2025-04-11,3,crowd_aggregate,down,54.844366505918465,-1,1.0,0,-54.844366505918465,26
NOW,2025-04-08,2025-04-17,7,crowd_aggregate,up,58.80203482123666,1,1.0,1,58.80203482123666,26
NOW,2025-04-08,2025-04-29,15,crowd_aggregate,up,56.72432050829509,1,1.0,1,56.72432050829509,26
NOW,2025-04-08,2025-05-20,30,crowd_aggregate,up,61.343252450809985,1,1.0,1,61.343252450809985,26
NVDA,2024-02-21,2024-02-22,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NVDA,2024-02-21,2024-02-26,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NVDA,2024-02-21,2024-03-01,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NVDA,2024-02-21,2024-03-13,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NVDA,2024-02-21,2024-04-03,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NVDA,2024-04-18,2024-04-19,1,crowd_aggregate,up,92.85969296679757,1,-1.0,0,-92.85969296679757,26
NVDA,2024-04-18,2024-04-23,3,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
NVDA,2024-04-18,2024-04-29,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NVDA,2024-04-18,2024-05-09,15,crowd_aggregate,up,90.96274437476946,1,1.0,1,90.96274437476946,26
NVDA,2024-04-18,2024-05-31,30,crowd_aggregate,up,94.05692837034721,1,1.0,1,94.05692837034721,26
NVDA,2025-04-08,2025-04-09,1,crowd_aggregate,up,96.39206253758267,1,1.0,1,96.39206253758267,26
NVDA,2025-04-08,2025-04-11,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
NVDA,2025-04-08,2025-04-17,7,crowd_aggregate,up,90.25467775467776,1,1.0,1,90.25467775467776,26
NVDA,2025-04-08,2025-04-29,15,crowd_aggregate,up,87.32890635587478,1,1.0,1,87.32890635587478,26
NVDA,2025-04-08,2025-05-20,30,crowd_aggregate,up,94.71327279512377,1,1.0,1,94.71327279512377,26
ORCL,2024-03-11,2024-03-12,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-03-11,2024-03-14,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-03-11,2024-03-20,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-03-11,2024-04-01,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-03-11,2024-04-22,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-06-11,2024-06-12,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-06-11,2024-06-14,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-06-11,2024-06-21,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-06-11,2024-07-03,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-06-11,2024-07-25,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-09-09,2024-09-10,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-09-09,2024-09-12,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-09-09,2024-09-18,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-09-09,2024-09-30,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2024-09-09,2024-10-22,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-04-08,2025-04-09,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-04-08,2025-04-11,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-04-08,2025-04-17,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-04-08,2025-04-29,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-04-08,2025-05-20,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-06-11,2025-06-12,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-06-11,2025-06-16,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-06-11,2025-06-23,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-06-11,2025-07-03,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
ORCL,2025-06-11,2025-07-25,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-02-05,2024-02-06,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-02-05,2024-02-08,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-02-05,2024-02-14,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-02-05,2024-02-27,15,crowd_aggregate,up,96.92799213565986,1,1.0,1,96.92799213565986,26
PLTR,2024-02-05,2024-03-19,30,crowd_aggregate,up,84.08488063660478,1,1.0,1,84.08488063660478,26
PLTR,2024-05-06,2024-05-07,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
PLTR,2024-05-06,2024-05-09,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
PLTR,2024-05-06,2024-05-15,7,crowd_aggregate,down,85.50911315772525,-1,-1.0,1,85.50911315772525,26
PLTR,2024-05-06,2024-05-28,15,crowd_aggregate,down,55.79247589297841,-1,-1.0,1,55.79247589297841,26
PLTR,2024-05-06,2024-06-18,30,crowd_aggregate,up,75.74287446937538,1,1.0,1,75.74287446937538,26
PLTR,2024-08-05,2024-08-06,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-08-05,2024-08-08,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-08-05,2024-08-14,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-08-05,2024-08-26,15,crowd_aggregate,up,93.94673123486683,1,1.0,1,93.94673123486683,26
PLTR,2024-08-05,2024-09-17,30,crowd_aggregate,up,66.37573329517814,1,1.0,1,66.37573329517814,26
PLTR,2024-08-07,2024-08-08,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-08-07,2024-08-12,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-08-07,2024-08-16,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-08-07,2024-08-28,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-08-07,2024-09-19,30,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-11-04,2024-11-05,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-11-04,2024-11-07,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-11-04,2024-11-14,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2024-11-04,2024-11-26,15,crowd_aggregate,up,89.6978021978022,1,1.0,1,89.6978021978022,26
PLTR,2024-11-04,2024-12-18,30,crowd_aggregate,up,78.73612864642169,1,1.0,1,78.73612864642169,26
PLTR,2024-11-14,2024-11-15,1,crowd_aggregate,up,73.08901790033865,1,1.0,1,73.08901790033865,26
PLTR,2024-11-14,2024-11-19,3,crowd_aggregate,up,57.679860592481944,1,1.0,1,57.679860592481944,26
PLTR,2024-11-14,2024-11-25,7,crowd_aggregate,down,54.44626295690125,-1,1.0,0,-54.44626295690125,26
PLTR,2024-11-14,2024-12-06,15,crowd_aggregate,down,57.52921989671107,-1,1.0,0,-57.52921989671107,26
PLTR,2024-11-14,2024-12-30,30,crowd_aggregate,down,79.01605783379182,-1,1.0,0,-79.01605783379182,26
PLTR,2025-02-03,2025-02-04,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2025-02-03,2025-02-06,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2025-02-03,2025-02-12,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PLTR,2025-02-03,2025-02-25,15,crowd_aggregate,up,97.57795943082047,1,1.0,1,97.57795943082047,26
PLTR,2025-02-03,2025-03-18,30,crowd_aggregate,up,94.68756225512982,1,1.0,1,94.68756225512982,26
PLTR,2025-02-18,2025-02-19,1,crowd_aggregate,up,77.78816927753098,1,-1.0,0,-77.78816927753098,26
PLTR,2025-02-18,2025-02-21,3,crowd_aggregate,up,82.82967032967032,1,-1.0,0,-82.82967032967032,26
PLTR,2025-02-18,2025-02-27,7,crowd_aggregate,up,78.19152398932361,1,-1.0,0,-78.19152398932361,26
PLTR,2025-02-18,2025-03-11,15,crowd_aggregate,up,63.630384741861235,1,-1.0,0,-63.630384741861235,26
PLTR,2025-02-18,2025-04-01,30,crowd_aggregate,down,55.09853194021955,-1,-1.0,1,55.09853194021955,26
PLTR,2025-03-05,2025-03-06,1,crowd_aggregate,up,96.5495428144229,1,-1.0,0,-96.5495428144229,26
PLTR,2025-03-05,2025-03-10,3,crowd_aggregate,up,93.3883256721869,1,-1.0,0,-93.3883256721869,26
PLTR,2025-03-05,2025-03-14,7,crowd_aggregate,up,68.83773161145423,1,-1.0,0,-68.83773161145423,26
PLTR,2025-03-05,2025-03-26,15,crowd_aggregate,up,55.70674812552069,1,1.0,1,55.70674812552069,26
PLTR,2025-03-05,2025-04-16,30,crowd_aggregate,up,68.03744567034437,1,1.0,1,68.03744567034437,26
PLTR,2025-04-03,2025-04-04,1,crowd_aggregate,down,53.569392538164315,-1,-1.0,1,53.569392538164315,26
PLTR,2025-04-03,2025-04-08,3,crowd_aggregate,down,56.53881398088755,-1,-1.0,1,56.53881398088755,26
PLTR,2025-04-03,2025-04-14,7,crowd_aggregate,up,85.40193343281646,1,1.0,1,85.40193343281646,26
PLTR,2025-04-03,2025-04-24,15,crowd_aggregate,up,86.46570286065825,1,1.0,1,86.46570286065825,26
PLTR,2025-04-03,2025-05-15,30,crowd_aggregate,up,91.15301786857574,1,1.0,1,91.15301786857574,26
PM,2025-02-05,2025-02-06,1,crowd_aggregate,up,80.01084157744953,1,1.0,1,80.01084157744953,26
PM,2025-02-05,2025-02-10,3,crowd_aggregate,up,83.61751922433969,1,1.0,1,83.61751922433969,26
PM,2025-02-05,2025-02-14,7,crowd_aggregate,up,93.62244897959184,1,1.0,1,93.62244897959184,25
PM,2025-02-05,2025-02-27,15,crowd_aggregate,up,84.86828530160258,1,1.0,1,84.86828530160258,26
PM,2025-02-05,2025-03-20,30,crowd_aggregate,up,82.29238160603981,1,1.0,1,82.29238160603981,26
PYPL,2024-02-07,2024-02-08,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
PYPL,2024-02-07,2024-02-12,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
PYPL,2024-02-07,2024-02-16,7,crowd_aggregate,down,92.90290164552192,-1,-1.0,1,92.90290164552192,26
PYPL,2024-02-07,2024-02-29,15,crowd_aggregate,down,54.751131221719454,-1,-1.0,1,54.751131221719454,26
PYPL,2024-02-07,2024-03-21,30,crowd_aggregate,up,71.75892085852881,1,1.0,1,71.75892085852881,26
PYPL,2025-02-03,2025-02-04,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
PYPL,2025-02-03,2025-02-06,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
PYPL,2025-02-03,2025-02-12,7,crowd_aggregate,down,77.67078361593748,-1,-1.0,1,77.67078361593748,26
PYPL,2025-02-03,2025-02-25,15,crowd_aggregate,up,70.69290349591795,1,-1.0,0,-70.69290349591795,26
PYPL,2025-02-03,2025-03-18,30,crowd_aggregate,up,86.26408406127358,1,-1.0,0,-86.26408406127358,26
PYPL,2025-04-08,2025-04-09,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PYPL,2025-04-08,2025-04-11,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
PYPL,2025-04-08,2025-04-17,7,crowd_aggregate,up,94.67551991981959,1,1.0,1,94.67551991981959,26
PYPL,2025-04-08,2025-04-29,15,crowd_aggregate,up,97.14955343003737,1,1.0,1,97.14955343003737,26
PYPL,2025-04-08,2025-05-20,30,crowd_aggregate,up,97.41868869385648,1,1.0,1,97.41868869385648,26
QCOM,2025-04-08,2025-04-09,1,crowd_aggregate,up,67.58817921830314,1,1.0,1,67.58817921830314,26
QCOM,2025-04-08,2025-04-11,3,crowd_aggregate,up,89.79718031164975,1,1.0,1,89.79718031164975,26
QCOM,2025-04-08,2025-04-17,7,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
QCOM,2025-04-08,2025-04-29,15,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
QCOM,2025-04-08,2025-05-20,30,crowd_aggregate,up,97.6547842401501,1,1.0,1,97.6547842401501,26
SBUX,2024-04-30,2024-05-01,1,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
SBUX,2024-04-30,2024-05-03,3,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
SBUX,2024-04-30,2024-05-09,7,crowd_aggregate,down,100.0,-1,-1.0,1,100.0,26
SBUX,2024-04-30,2024-05-21,15,crowd_aggregate,down,88.89197445154124,-1,-1.0,1,88.89197445154124,26
SBUX,2024-04-30,2024-06-12,30,crowd_aggregate,down,81.65002935995302,-1,-1.0,1,81.65002935995302,26
SBUX,2024-08-12,2024-08-13,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
SBUX,2024-08-12,2024-08-15,3,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
SBUX,2024-08-12,2024-08-21,7,crowd_aggregate,up,93.70444002650761,1,1.0,1,93.70444002650761,26
SBUX,2024-08-12,2024-09-03,15,crowd_aggregate,down,53.03748384317105,-1,1.0,0,-53.03748384317105,26
SBUX,2024-08-12,2024-09-24,30,crowd_aggregate,down,79.6254212052347,-1,1.0,0,-79.6254212052347,26
SBUX,2025-04-02,2025-04-03,1,crowd_aggregate,up,76.81977065064083,1,-1.0,0,-76.81977065064083,26
SBUX,2025-04-02,2025-04-07,3,crowd_aggregate,down,54.0133779264214,-1,-1.0,1,54.0133779264214,26
SBUX,2025-04-02,2025-04-11,7,crowd_aggregate,down,80.146954924403,-1,-1.0,1,80.146954924403,26
SBUX,2025-04-02,2025-04-23,15,crowd_aggregate,down,84.78845337484081,-1,-1.0,1,84.78845337484081,26
SBUX,2025-04-02,2025-05-14,30,crowd_aggregate,down,69.12533080002714,-1,-1.0,1,69.12533080002714,26
SBUX,2025-04-08,2025-04-09,1,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
SBUX,2025-04-08,2025-04-11,3,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
SBUX,2025-04-08,2025-04-17,7,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
SBUX,2025-04-08,2025-04-29,15,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
SBUX,2025-04-08,2025-05-20,30,crowd_aggregate,down,100.0,-1,1.0,0,-100.0,26
SPG,2025-04-02,2025-04-03,1,crowd_aggregate,up,100.0,1,-1.0,0,-100.0,26
SPG,2025-04-02,2025-04-07,3,crowd_aggregate,up,93.32697807435653,1,-1.0,0,-93.32697807435653,26
SPG,2025-04-02,2025-04-11,7,crowd_aggregate,down,63.755241276384055,-1,-1.0,1,63.755241276384055,26
SPG,2025-04-02,2025-04-23,15,crowd_aggregate,down,96.16778149386846,-1,-1.0,1,96.16778149386846,26
SPG,2025-04-02,2025-05-14,30,crowd_aggregate,down,96.04299940644991,-1,-1.0,1,96.04299940644991,26
TGT,2024-03-04,2024-03-05,1,crowd_aggregate,up,100.0,1,1.0,1,100.0,26
TGT,2024-03-04,2024-03-07,3,crowd_aggregate,up,97.52014879107253,1,1.0,1,97.52014879107253,26
TGT,2024-03-04,2024-03-13,7,crowd_aggregate,up,93.70026525198939,1,1.0,1,93.70026525198939,26
TGT,2024-03-04,2024-03-25,15,crowd_aggregate,up,71.14591920857379,1,1.0,1,71.14591920857379,26
TGT,2024-03-04,2024-04-15,30,crowd_aggregate,up,74.6563243990477,1,1.0,1,74.6563243990477,26
TGT,2024-08-20,2024-08-21,1,crowd_aggregate,up,80.76923076923077,1,1.0,1,80.76923076923077,26
TGT,2024-08-20,2024-08-23,3,crowd_aggregate,up,79.03975895722802,1,1.0,1,79.03975895722802,26
TGT,2024-08-20,2024-08-29,7,crowd_aggregate,up,87.28948204639339,1,1.0,1,87.28948204639339,26
